Customer ID,Age,Gender,Name,Income Level,Location,Loyalty Program,Purchase Frequency,Mail ID
C00298,65,Female,Elizabeth Phillips,"<25,000",Bangalore,No,Medium,robert24@example.org
C00299,66,Male,Christine Berry,"75,000-99,999",Bangalore,Yes,Medium,gordoncesar@example.net
C00300,55,Female,Ryan Smith,"100,000+",Mumbai,Yes,Medium,parnold@example.com
C00301,64,Female,Dana Fuentes,"<25,000",Hyderabad,No,Medium,trevor62@example.org
C00302,31,Female,Kristi Foster,"25,000-49,999",Mumbai,No,Low,dustinparker@example.com
C00303,76,Female,Cheryl Ibarra,"75,000-99,999",Delhi,Yes,High,courtney72@example.net
C00304,27,Male,Donald Roth,"50,000-74,999",Hyderabad,Yes,Medium,palmerjoseph@example.org
C00305,71,Male,Christopher Miller,"25,000-49,999",Delhi,Yes,High,thomas91@example.com
C00306,59,Female,Kelly Johnson,"<25,000",Delhi,Yes,Low,desireeowen@example.com
C00307,70,Female,Beth Hubbard,"75,000-99,999",Bangalore,Yes,High,penny59@example.org
C00308,43,Male,Brandon Baldwin,"100,000+",Hyderabad,No,Medium,kimwebster@example.com
C00309,79,Male,James Mclaughlin,"100,000+",Bangalore,Yes,Low,jonathan96@example.org
C00310,70,Female,Tyler Davis,"100,000+",Chennai,Yes,High,fshelton@example.net
C00311,25,Female,Christopher Gomez,"<25,000",Mumbai,No,High,murrayrichard@example.net
C00312,71,Male,Tracy Willis,"75,000-99,999",Mumbai,No,Low,zmoore@example.net
C00313,42,Male,Kyle Johnson,"<25,000",Delhi,Yes,High,thomasmelissa@example.net
C00314,60,Female,Emily Lynch,"25,000-49,999",Mumbai,No,High,millsmeghan@example.org
C00315,62,Male,Shannon Tucker,"<25,000",Mumbai,No,Low,shannoncampbell@example.net
C00316,71,Female,Debra Long,"75,000-99,999",Delhi,No,Low,dianemeza@example.org
C00317,53,Male,Christopher Yang,"100,000+",Hyderabad,Yes,High,hillshane@example.net
C00318,57,Female,Robert Martin,"75,000-99,999",Delhi,No,High,joyce78@example.net
C00319,71,Female,Charles Fernandez,"25,000-49,999",Mumbai,No,High,jason66@example.com
C00320,37,Male,Melvin Lee,"25,000-49,999",Mumbai,Yes,Low,lawsonjeffrey@example.net
C00321,57,Male,Jamie Roach,"75,000-99,999",Hyderabad,Yes,Medium,bateschase@example.net
C00322,42,Male,Matthew Newman,"75,000-99,999",Mumbai,Yes,High,xbarnes@example.com
C00323,81,Female,Jackson Ryan,"100,000+",Chennai,Yes,Low,jessemurphy@example.com
C00324,54,Female,Melissa Estrada,"50,000-74,999",Bangalore,Yes,Medium,tina13@example.org
C00325,48,Male,Mark Cain,"50,000-74,999",Delhi,No,Low,martincharlotte@example.org
C00326,59,Male,Michelle Bowers,"25,000-49,999",Chennai,Yes,Medium,wstephenson@example.com
C00327,55,Female,Elijah Ross,"75,000-99,999",Delhi,No,High,kimdiane@example.net
C00328,47,Female,Diana Russell,"50,000-74,999",Bangalore,No,High,tyler89@example.org
C00329,36,Female,Edward Collins,"<25,000",Bangalore,Yes,High,kevin57@example.org
C00330,67,Female,Tracey Castillo,"50,000-74,999",Bangalore,Yes,Low,john21@example.net
C00331,83,Male,Brian Trevino,"<25,000",Mumbai,Yes,High,gcaldwell@example.org
C00332,34,Male,David Figueroa,"25,000-49,999",Chennai,No,High,melissa71@example.com
C00333,79,Female,Michael Morgan,"75,000-99,999",Hyderabad,No,Medium,lauralee@example.org
C00334,72,Female,Zachary Vargas,"25,000-49,999",Hyderabad,No,Medium,kylestephenson@example.org
C00335,48,Female,Robert White,"75,000-99,999",Mumbai,Yes,High,ywalker@example.net
C00336,57,Female,Jessica Bennett,"25,000-49,999",Bangalore,No,High,pmcgrath@example.org
C00337,50,Female,Tiffany Jordan,"100,000+",Chennai,No,High,grace40@example.net
C00338,70,Male,Tonya Graves,"25,000-49,999",Bangalore,Yes,Low,estradadanny@example.com
C00339,67,Female,Jose White,"100,000+",Bangalore,Yes,Medium,emilyhoward@example.com
C00340,64,Female,Stephanie Charles,"25,000-49,999",Mumbai,No,High,waustin@example.org
C00341,62,Female,Michael Hobbs,"75,000-99,999",Delhi,No,Medium,wrightdaniel@example.org
C00342,26,Female,Brandon Ramos,"<25,000",Chennai,Yes,High,kathrynelliott@example.org
C00343,48,Male,Samuel Bowers,"75,000-99,999",Mumbai,No,Low,qlopez@example.net
C00344,84,Female,Timothy Jacobs,"50,000-74,999",Hyderabad,No,Low,mccannjason@example.org
C00345,51,Male,Heather Johnson,"100,000+",Delhi,Yes,Low,psherman@example.net
C00346,77,Male,Penny Cunningham DDS,"50,000-74,999",Bangalore,No,Low,john57@example.org
C00347,59,Female,Brandon Lutz,"100,000+",Hyderabad,No,Medium,yrussell@example.net
C00348,61,Female,Nicole Lee,"100,000+",Delhi,No,High,michael76@example.net
C00349,82,Female,Emily Pope,"25,000-49,999",Mumbai,Yes,High,franklinrichard@example.com
C00350,72,Male,Ralph Grant,"50,000-74,999",Hyderabad,Yes,Low,carlos66@example.org
C00351,31,Female,Gina Calderon,"25,000-49,999",Mumbai,Yes,High,wilsonstephen@example.com
C00352,54,Female,Edward Grant,"75,000-99,999",Bangalore,No,Medium,mmorales@example.com
C00353,37,Female,Christine Garcia,"100,000+",Hyderabad,No,High,elizabeth68@example.org
C00354,60,Female,Francisco Cummings,"50,000-74,999",Chennai,No,High,lprice@example.net
C00355,25,Female,Scott Gibbs,"100,000+",Hyderabad,No,Medium,rnorton@example.net
C00356,39,Male,Calvin Doyle,"75,000-99,999",Hyderabad,Yes,High,williamwillis@example.org
C00357,51,Female,Katelyn Wood,"<25,000",Hyderabad,Yes,Medium,hoffmanmichelle@example.net
C00358,61,Male,Holly Brown,"100,000+",Mumbai,Yes,High,karen61@example.org
C00359,59,Male,Charles Rogers,"100,000+",Mumbai,Yes,Medium,meganbecker@example.com
C00360,43,Male,Amber Shepard,"<25,000",Bangalore,No,Medium,dmullins@example.org
C00361,75,Female,Jessica Buckley,"100,000+",Bangalore,Yes,High,amanda66@example.org
C00362,23,Male,Ralph Delgado,"<25,000",Hyderabad,Yes,High,garciapaul@example.net
C00363,51,Male,Stacy Wells,"75,000-99,999",Mumbai,No,Medium,alfredmay@example.org
C00364,43,Male,Michael Bryant,"25,000-49,999",Hyderabad,Yes,Medium,garciamonica@example.org
C00365,81,Female,Diane Levine,"75,000-99,999",Mumbai,No,High,hilldavid@example.net
C00366,64,Male,Theresa Gill,"50,000-74,999",Hyderabad,Yes,High,hbrown@example.com
C00367,36,Male,Jennifer Oneal,"75,000-99,999",Bangalore,Yes,Low,cooperdeanna@example.net
C00368,23,Male,Margaret Rose,"25,000-49,999",Bangalore,No,High,christophersims@example.com
C00369,21,Male,Denise Thompson,"75,000-99,999",Mumbai,Yes,High,zacharywilliams@example.org
C00370,50,Female,Rachel French,"25,000-49,999",Delhi,No,High,nicolejones@example.org
C00371,45,Female,Henry Smith,"<25,000",Hyderabad,No,High,david72@example.org
C00372,47,Female,Jacob Gomez,"75,000-99,999",Chennai,No,High,walkerrobert@example.com
C00373,26,Female,Alyssa Sims,"<25,000",Delhi,Yes,High,roseandrew@example.org
C00374,49,Female,Jason Anderson,"75,000-99,999",Mumbai,No,Low,elizabethcasey@example.net
C00375,51,Male,Bryan Moreno,"25,000-49,999",Bangalore,No,Medium,russelljonathan@example.net
C00376,26,Female,Andrew Marsh,"50,000-74,999",Mumbai,No,Low,evanspatricia@example.com
C00377,49,Male,Tonya Hoover,"25,000-49,999",Chennai,Yes,High,david51@example.org
C00378,81,Female,Jonathan Meadows,"25,000-49,999",Mumbai,No,Medium,tmoody@example.net
C00379,35,Male,Cynthia Roman,"25,000-49,999",Delhi,Yes,Medium,harveybrandon@example.net
C00380,50,Male,Diane Gaines,"<25,000",Delhi,Yes,Low,glasscharlotte@example.net
C00381,40,Female,Emma Cook,"75,000-99,999",Mumbai,Yes,Low,ryankatelyn@example.com
C00382,47,Male,Jeffrey Ward,"25,000-49,999",Hyderabad,No,High,ptrujillo@example.net
C00383,64,Male,Tammy Johnson,"75,000-99,999",Hyderabad,No,Medium,tiffany03@example.com
C00384,30,Female,Isaac Huber,"25,000-49,999",Bangalore,No,Medium,harrisjohnathan@example.org
C00385,57,Female,Joshua Jacobs,"25,000-49,999",Delhi,No,Low,stephaniestein@example.com
C00386,65,Female,Angela Day,"75,000-99,999",Delhi,Yes,Medium,carrillocharles@example.net
C00387,81,Female,Donald Nguyen,"100,000+",Delhi,Yes,High,stephaniebright@example.com
C00388,76,Female,Miss Amber Rasmussen,"<25,000",Hyderabad,No,High,usheppard@example.net
C00389,63,Female,Cory Phillips,"<25,000",Delhi,No,Medium,jessica00@example.com
C00390,65,Male,Regina Cook,"75,000-99,999",Mumbai,Yes,High,ricejacob@example.net
C00391,34,Male,Carolyn Schneider,"75,000-99,999",Mumbai,No,Medium,jeffrey27@example.org
C00392,57,Female,Bonnie Stevens,"50,000-74,999",Bangalore,Yes,Medium,adamjones@example.com
C00393,71,Male,Jennifer Parks,"<25,000",Mumbai,Yes,Low,eprice@example.com
C00394,84,Female,Ryan Nelson,"25,000-49,999",Bangalore,No,High,jeffrey93@example.org
C00395,43,Male,Michelle Baxter,"100,000+",Bangalore,No,High,njohnson@example.org
C00396,76,Male,William Mercado,"100,000+",Chennai,Yes,Medium,hammondcarol@example.net
C00397,55,Male,Brandon Martinez,"<25,000",Bangalore,No,High,tsmith@example.net
C00398,35,Male,Logan Snyder,"50,000-74,999",Bangalore,No,Medium,christiewolfe@example.net
C00399,56,Female,Julian Griffin,"<25,000",Hyderabad,Yes,Low,harrisonjoyce@example.net
C00400,65,Male,Lisa George,"100,000+",Mumbai,Yes,High,gatespriscilla@example.com
C00401,51,Female,Tyler Hurst,"25,000-49,999",Mumbai,No,Low,mckeerebecca@example.org
C00402,64,Male,Rhonda Mcdonald,"50,000-74,999",Chennai,Yes,High,jacquelinenichols@example.net
C00403,57,Male,Cheryl Murray,"25,000-49,999",Hyderabad,No,Low,brittanywise@example.net
C00404,64,Male,Stacey Tran,"<25,000",Mumbai,Yes,Low,bishoprobert@example.org
C00405,48,Female,Melissa Matthews,"75,000-99,999",Mumbai,Yes,Medium,mary76@example.com
C00406,76,Male,Jay Osborne,"50,000-74,999",Mumbai,Yes,High,derek18@example.net
C00407,30,Female,Jake Stuart DDS,"75,000-99,999",Delhi,Yes,Low,epotter@example.com
C00408,77,Male,Steven Williamson,"<25,000",Bangalore,Yes,High,taylorwilliam@example.net
C00409,41,Female,Amy Martin,"25,000-49,999",Mumbai,No,Low,christopherbryant@example.net
C00410,53,Female,William Williamson,"<25,000",Bangalore,No,High,crystalowens@example.net
C00411,77,Male,Jessica Choi,"100,000+",Mumbai,Yes,High,amacias@example.com
C00412,35,Male,Victor Saunders,"75,000-99,999",Delhi,Yes,High,websterdaniel@example.net
C00413,29,Male,Betty Bradley,"100,000+",Hyderabad,No,High,brichardson@example.net
C00414,29,Male,Eric Hardy,"50,000-74,999",Hyderabad,Yes,Low,sflores@example.org
C00415,71,Male,Logan Cook,"100,000+",Mumbai,No,Medium,sharon30@example.org
C00416,55,Male,Daniel Weaver,"50,000-74,999",Delhi,No,High,scott22@example.com
C00417,21,Male,Alexandria Weaver,"75,000-99,999",Chennai,Yes,Medium,guzmanmark@example.com
C00418,76,Female,Alison Golden,"75,000-99,999",Bangalore,No,Medium,larsennicholas@example.net
C00419,40,Male,Tracie Barron,"<25,000",Mumbai,No,Medium,thomas38@example.com
C00420,53,Female,Connor Arellano,"25,000-49,999",Mumbai,Yes,Medium,natashaarnold@example.com
C00421,46,Female,Brittany Patterson,"50,000-74,999",Mumbai,Yes,Low,elizabethford@example.org
C00422,52,Female,Patricia Owens,"75,000-99,999",Mumbai,Yes,Low,john22@example.org
C00423,52,Female,Shannon Cox,"<25,000",Chennai,Yes,High,parksstephen@example.net
C00424,79,Male,Chad Vincent,"<25,000",Hyderabad,Yes,Medium,martinezrobert@example.org
C00425,50,Male,Emily Adams,"<25,000",Hyderabad,Yes,Medium,mmorales@example.net
C00426,61,Male,Wendy Wells,"50,000-74,999",Hyderabad,Yes,Medium,xburgess@example.net
C00427,79,Female,Brian Fox,"100,000+",Bangalore,Yes,High,juliedaniels@example.com
C00428,47,Female,Morgan Barnes,"50,000-74,999",Bangalore,No,Low,juanbentley@example.com
C00429,59,Female,Dana Griffin,"50,000-74,999",Chennai,Yes,Medium,smithrobert@example.net
C00430,55,Female,Michael Wood,"50,000-74,999",Delhi,No,High,schultzadam@example.org
C00431,84,Female,Aaron Rodriguez,"25,000-49,999",Hyderabad,Yes,Low,patricia05@example.org
C00432,33,Male,Lauren Burns DDS,"<25,000",Mumbai,Yes,Low,amanda25@example.org
C00433,70,Male,Sean Diaz,"50,000-74,999",Mumbai,Yes,Medium,cgibson@example.net
C00434,32,Female,Madison Bridges,"75,000-99,999",Hyderabad,No,High,cpeck@example.net
C00435,47,Female,Megan Orozco,"<25,000",Delhi,No,Medium,tammy69@example.net
C00436,29,Female,Erin Boyd,"<25,000",Hyderabad,No,High,jamesgordon@example.net
C00437,72,Female,Sherry Moore,"<25,000",Mumbai,No,Medium,jgaines@example.net
C00438,22,Female,Anthony Scott,"<25,000",Hyderabad,No,High,dacosta@example.com
C00439,72,Female,Michelle Crawford,"50,000-74,999",Hyderabad,Yes,High,dmunoz@example.org
C00440,61,Male,Danny Pope,"50,000-74,999",Mumbai,Yes,Low,yatesrose@example.org
C00441,35,Male,David Gray,"75,000-99,999",Delhi,No,Medium,crawfordstephanie@example.net
C00442,55,Male,Susan Cowan,"<25,000",Chennai,No,High,alexander41@example.com
C00443,29,Male,Michelle Bradley,"<25,000",Chennai,No,Medium,perezjustin@example.org
C00444,62,Male,Taylor Spencer,"50,000-74,999",Hyderabad,Yes,Low,oconnellwayne@example.org
C00445,55,Male,Alicia Hernandez,"25,000-49,999",Mumbai,No,Medium,barnettnoah@example.net
C00446,36,Male,Jennifer Davis,"75,000-99,999",Hyderabad,Yes,Low,eevans@example.org
C00447,75,Female,David Harris,"25,000-49,999",Bangalore,Yes,Medium,qstewart@example.org
C00448,33,Male,Jennifer Watson,"100,000+",Bangalore,Yes,Medium,floreswilliam@example.net
C00449,51,Male,Lisa Jackson,"100,000+",Mumbai,Yes,High,omeyer@example.net
C00450,45,Female,Theresa Taylor,"<25,000",Mumbai,No,High,carol96@example.org
C00451,70,Male,Thomas Jones,"50,000-74,999",Chennai,Yes,Low,uhernandez@example.net
C00452,53,Female,Heather Murray,"75,000-99,999",Bangalore,No,Medium,williamjones@example.net
C00453,47,Male,Dr. Brittany Page DVM,"100,000+",Chennai,No,High,popebrittany@example.org
C00454,25,Female,Christopher Smith,"25,000-49,999",Bangalore,Yes,Low,rodriguezvanessa@example.com
C00455,48,Male,Alexis Mcgee,"<25,000",Mumbai,Yes,High,michaelwaters@example.net
C00456,60,Male,Donald White,"50,000-74,999",Chennai,No,Low,williamsbrianna@example.com
C00457,49,Female,Valerie Garcia,"100,000+",Bangalore,No,High,allen54@example.net
C00458,71,Male,Ashley Anderson,"25,000-49,999",Hyderabad,Yes,High,patelcourtney@example.org
C00459,27,Male,Andrea Acevedo,"75,000-99,999",Bangalore,No,Low,gillandrew@example.com
C00460,25,Male,Stephanie Moss,"25,000-49,999",Hyderabad,No,Medium,sbrown@example.net
C00461,30,Male,Corey Ramirez,"75,000-99,999",Mumbai,No,Medium,andrewsalas@example.com
C00462,21,Female,Vanessa Johnson,"75,000-99,999",Hyderabad,Yes,Medium,wroberts@example.net
C00463,70,Male,William Scott,"50,000-74,999",Bangalore,Yes,Medium,yle@example.net
C00464,75,Male,Susan Marks,"75,000-99,999",Hyderabad,No,High,abaker@example.org
C00465,66,Male,Todd Sanders,"100,000+",Hyderabad,Yes,Medium,melissaochoa@example.net
C00466,40,Female,Jason Alvarez,"100,000+",Mumbai,No,High,eduardoharvey@example.net
C00467,36,Male,Austin Lawrence,"100,000+",Delhi,Yes,Medium,bishopsarah@example.com
C00468,83,Female,Regina Garcia,"75,000-99,999",Chennai,Yes,High,joel24@example.net
C00469,58,Female,Michael Pope,"75,000-99,999",Delhi,Yes,High,stevenvaughn@example.org
C00470,42,Female,Mary Adams,"25,000-49,999",Hyderabad,Yes,Low,heather15@example.com
C00471,44,Female,Sandra Morris,"25,000-49,999",Chennai,No,Low,hgomez@example.com
C00472,81,Female,Paul Anderson,"50,000-74,999",Mumbai,No,Medium,fuenteskeith@example.net
C00473,28,Female,Javier Hendricks,"75,000-99,999",Bangalore,Yes,Low,philipcraig@example.org
C00474,55,Male,Gwendolyn Johnston PhD,"75,000-99,999",Bangalore,Yes,High,tclark@example.org
C00475,80,Male,Brenda Reed,"100,000+",Hyderabad,Yes,High,sgray@example.com
C00476,23,Male,Sarah Rojas,"100,000+",Hyderabad,No,High,krose@example.com
C00477,64,Male,Nicholas Hernandez,"75,000-99,999",Hyderabad,Yes,High,zacharyprice@example.net
C00478,76,Female,Kevin Taylor,"100,000+",Delhi,No,High,kevin60@example.org
C00479,65,Female,Mark Woods,"<25,000",Chennai,Yes,Medium,dstewart@example.com
C00480,74,Female,Zachary Clark,"<25,000",Bangalore,Yes,Low,joel65@example.com
C00481,39,Female,Margaret Mack,"<25,000",Delhi,Yes,High,hilldanny@example.com
C00482,74,Male,Cody Armstrong,"75,000-99,999",Mumbai,Yes,Medium,william70@example.net
C00483,33,Male,Joshua Castaneda,"75,000-99,999",Mumbai,Yes,High,anna47@example.net
C00484,22,Male,Nathan Smith,"50,000-74,999",Hyderabad,Yes,Medium,april61@example.net
C00485,41,Female,Fernando Garcia,"50,000-74,999",Delhi,No,High,april48@example.org
C00486,73,Female,Kyle Walker,"25,000-49,999",Hyderabad,Yes,Low,mariafitzgerald@example.com
C00487,81,Male,Kelly Ellis,"<25,000",Mumbai,No,Medium,nathanmaxwell@example.com
C00488,51,Male,Timothy Wolfe,"75,000-99,999",Delhi,No,High,melissahines@example.com
C00489,81,Male,Hannah Harvey,"25,000-49,999",Mumbai,No,Medium,qthomas@example.net
C00490,39,Female,Levi Gill,"100,000+",Chennai,Yes,High,samanthasmith@example.org
C00491,33,Male,Daisy Garcia,"25,000-49,999",Chennai,No,Medium,brooke12@example.com
C00492,33,Male,Gregg Robertson,"75,000-99,999",Delhi,No,High,bedwards@example.net
C00493,39,Male,Paul Melton,"75,000-99,999",Bangalore,No,High,kimcarlson@example.org
C00494,33,Male,Christopher Deleon,"25,000-49,999",Delhi,No,Medium,ericgonzales@example.org
C00495,23,Female,Debra Wheeler,"<25,000",Bangalore,No,Low,laura68@example.net
C00496,32,Male,Jon Simpson,"25,000-49,999",Delhi,Yes,High,jeremywalker@example.com
C00497,59,Female,Linda Hendricks,"100,000+",Delhi,No,High,woodjulie@example.net
C00498,58,Female,Teresa Flores,"100,000+",Mumbai,Yes,Medium,heathergarcia@example.com
C00499,37,Female,Jason Krueger,"50,000-74,999",Chennai,Yes,Medium,dwise@example.com
C00500,42,Female,Daniel Chen,"50,000-74,999",Chennai,Yes,Low,henry35@example.net
C00501,83,Female,Christopher Goodman,"<25,000",Chennai,No,Low,williamjensen@example.org
C00502,76,Male,Ashley Smith,"<25,000",Mumbai,Yes,Medium,lknox@example.net
C00503,81,Male,Pamela Jones,"<25,000",Bangalore,Yes,Low,mosesvalerie@example.net
C00504,62,Male,Jessica Alvarez,"50,000-74,999",Bangalore,Yes,Low,dallen@example.net
C00505,65,Female,Deanna Miller,"100,000+",Mumbai,No,Medium,qturner@example.org
C00506,33,Male,Charles Snyder,"100,000+",Mumbai,Yes,Low,lawrencedominguez@example.net
C00507,79,Female,Timothy Sims,"50,000-74,999",Hyderabad,No,Low,ugreene@example.net
C00508,72,Female,Katie Williams,"75,000-99,999",Bangalore,Yes,Low,sarahjones@example.org
C00509,26,Male,Craig Morgan,"<25,000",Chennai,Yes,Low,adrian80@example.org
C00510,41,Female,Andrew Nicholson,"50,000-74,999",Delhi,No,High,sarahgutierrez@example.com
C00511,30,Female,Stacy Ramirez,"25,000-49,999",Hyderabad,No,Medium,kathleenchristian@example.com
C00512,71,Male,Stephen Baker,"50,000-74,999",Delhi,Yes,High,brittneygarcia@example.com
C00513,21,Male,Tiffany Flores,"25,000-49,999",Delhi,Yes,High,josebradford@example.org
C00514,84,Male,Paul Meyers,"75,000-99,999",Hyderabad,Yes,Medium,kallen@example.com
C00515,56,Male,Hannah Watson,"100,000+",Hyderabad,Yes,Low,stevenwheeler@example.com
C00516,77,Male,Brandon Barker,"75,000-99,999",Chennai,No,Low,randylucas@example.org
C00517,36,Male,Matthew White,"75,000-99,999",Bangalore,No,Low,gutierreztaylor@example.com
C00518,40,Female,Jeff Santiago MD,"100,000+",Hyderabad,Yes,Medium,patrick46@example.com
C00519,52,Female,Mrs. Kayla Tate,"50,000-74,999",Delhi,No,Low,dsmith@example.com
C00520,33,Female,John Browning,"100,000+",Hyderabad,No,Medium,gramsey@example.com
C00521,25,Female,David Hamilton,"100,000+",Mumbai,Yes,Low,zacharywilliams@example.com
C00522,62,Male,Deborah Rivera,"100,000+",Bangalore,No,Medium,jessica20@example.com
C00523,71,Female,Jennifer Lawrence,"25,000-49,999",Bangalore,Yes,Medium,jeffreywarren@example.org
C00524,46,Male,Craig Smith,"100,000+",Delhi,Yes,Medium,samanthacook@example.net
C00525,31,Female,Nancy Lynch,"50,000-74,999",Hyderabad,Yes,Medium,leonard91@example.net
C00526,24,Female,Melissa Williams,"<25,000",Hyderabad,No,High,richard79@example.org
C00527,36,Female,Robert Nelson,"50,000-74,999",Delhi,Yes,Medium,hthomas@example.org
C00528,84,Female,Nicole Gomez,"50,000-74,999",Mumbai,No,High,michael65@example.com
C00529,49,Female,Seth Sharp,"50,000-74,999",Mumbai,Yes,High,josemiller@example.com
C00530,26,Male,Anna Watts,"75,000-99,999",Hyderabad,Yes,High,michael25@example.org
C00531,45,Female,Scott Cortez,"75,000-99,999",Hyderabad,No,Low,mshaw@example.com
C00532,38,Female,Bonnie Cobb,"100,000+",Mumbai,Yes,Low,estradabrianna@example.com
C00533,57,Male,Brent Willis,"100,000+",Chennai,Yes,High,taylor96@example.org
C00534,48,Male,William Chapman,"<25,000",Chennai,No,Medium,brittany33@example.com
C00535,69,Male,Christine Charles,"25,000-49,999",Hyderabad,Yes,Medium,gonzalezashley@example.org
C00536,58,Male,Jessica Robinson,"25,000-49,999",Delhi,No,Medium,andersonamy@example.org
C00537,24,Male,Cheryl Phillips,"75,000-99,999",Chennai,Yes,Medium,thomasmcpherson@example.org
C00538,72,Male,Dustin Rodriguez,"<25,000",Chennai,Yes,Low,jessica61@example.net
C00539,51,Male,Tina Buchanan,"<25,000",Delhi,No,Medium,janetthomas@example.com
C00540,74,Male,Ashley Nguyen,"25,000-49,999",Delhi,No,Medium,beangabrielle@example.org
C00541,58,Male,John Cooper,"<25,000",Mumbai,No,Medium,vasquezmiranda@example.com
C00542,63,Male,Jennifer Phillips,"50,000-74,999",Delhi,No,Medium,blackashley@example.org
C00543,56,Female,Ruben Preston,"75,000-99,999",Mumbai,Yes,Low,kcarson@example.net
C00544,59,Female,Thomas Keith,"25,000-49,999",Delhi,No,Low,carol15@example.com
C00545,69,Female,Kevin Garcia,"50,000-74,999",Delhi,Yes,Low,max31@example.net
C00546,34,Male,Kelly Miller,"25,000-49,999",Delhi,Yes,Low,greenmelissa@example.net
C00547,22,Female,Jessica English,"<25,000",Chennai,Yes,High,scottperez@example.org
C00548,73,Male,Megan Klein,"75,000-99,999",Hyderabad,No,Medium,christopher05@example.org
C00549,21,Female,Brenda Stanton,"<25,000",Bangalore,No,Medium,kimberlysullivan@example.org
C00550,71,Male,Melissa Vega,"<25,000",Delhi,Yes,Medium,lgibson@example.org
C00551,78,Female,Ryan Murphy,"75,000-99,999",Delhi,No,Low,bowmannicole@example.net
C00552,24,Female,John Murphy,"100,000+",Delhi,Yes,Medium,dhardin@example.org
C00553,84,Female,Juan Yates,"50,000-74,999",Delhi,Yes,Low,tbrown@example.com
C00554,79,Male,Sandra Griffin,"75,000-99,999",Delhi,Yes,High,bowersshawn@example.net
C00555,26,Male,Andrew Dixon,"100,000+",Hyderabad,Yes,Medium,nicholassherman@example.org
C00556,24,Female,Steve Martinez MD,"<25,000",Chennai,No,Low,burkedaniel@example.net
C00557,40,Female,Edward Juarez,"50,000-74,999",Mumbai,No,Low,robertdavenport@example.org
C00558,72,Male,Justin Wiggins,"50,000-74,999",Chennai,Yes,Medium,teresa46@example.org
C00559,44,Female,Stephanie Lee,"25,000-49,999",Mumbai,Yes,Medium,lorihayes@example.com
C00560,62,Male,Kristen Bryant,"50,000-74,999",Chennai,Yes,Medium,smithkara@example.net
C00561,41,Female,Lisa Bishop,"25,000-49,999",Hyderabad,Yes,Medium,staceyhunter@example.org
C00562,49,Female,Robin Hammond,"50,000-74,999",Hyderabad,Yes,Low,jill75@example.com
C00563,61,Female,Tabitha Garrison,"25,000-49,999",Chennai,No,Medium,walkergregory@example.com
C00564,72,Male,Leah Mcdaniel,"100,000+",Bangalore,Yes,High,sue27@example.net
C00565,58,Female,Melissa Medina,"<25,000",Bangalore,No,Medium,jennifer62@example.org
C00566,79,Male,Matthew Blair,"75,000-99,999",Bangalore,No,Low,ngonzalez@example.net
C00567,56,Female,Jane Jones,"100,000+",Mumbai,Yes,High,adamsanthony@example.com
C00568,66,Male,George Wade,"75,000-99,999",Hyderabad,No,Low,sarahweaver@example.com
C00569,59,Female,Robert Rodriguez,"25,000-49,999",Chennai,Yes,Low,danathompson@example.net
C00570,68,Male,Abigail Chaney,"50,000-74,999",Chennai,No,Low,kyle05@example.com
C00571,64,Female,Terry Perez,"25,000-49,999",Mumbai,No,Low,rachel79@example.net
C00572,63,Male,Natasha Powers,"75,000-99,999",Hyderabad,No,Low,bakerjoshua@example.org
C00573,29,Male,Timothy Robertson,"50,000-74,999",Hyderabad,No,Low,christinehernandez@example.org
C00574,47,Female,Gregory Hogan,"25,000-49,999",Bangalore,No,High,ncollins@example.org
C00575,52,Male,Laurie Chandler,"100,000+",Delhi,Yes,Low,betty20@example.com
C00576,67,Female,Robert Trevino,"75,000-99,999",Bangalore,Yes,Low,johnflores@example.net
C00577,61,Female,Matthew Smith,"50,000-74,999",Delhi,Yes,Medium,cunderwood@example.com
C00578,57,Female,Megan Terry,"100,000+",Mumbai,No,Low,leedominic@example.org
C00579,33,Male,Shannon Jenkins,"25,000-49,999",Chennai,No,Medium,rmartin@example.net
C00580,77,Male,Heather Padilla,"100,000+",Bangalore,No,High,kellyflowers@example.net
C00581,54,Male,Erica Rodriguez,"<25,000",Mumbai,No,Low,frostleon@example.net
C00582,22,Female,Casey Davis,"75,000-99,999",Chennai,No,High,mcbridenicole@example.com
C00583,40,Female,Tiffany Harris,"75,000-99,999",Chennai,No,Low,bbrown@example.com
C00584,47,Male,Anthony Baker,"50,000-74,999",Mumbai,No,High,tmartin@example.org
C00585,48,Male,Nathaniel Cortez,"100,000+",Delhi,No,Medium,kathleen74@example.org
C00586,27,Female,Melissa Cole,"75,000-99,999",Delhi,Yes,High,abbottshelby@example.com
C00587,80,Female,Drew Wilson,"75,000-99,999",Bangalore,No,Medium,thopkins@example.net
C00588,21,Female,Tiffany Barnes,"<25,000",Chennai,Yes,Medium,cynthiagates@example.com
C00589,70,Male,Lisa Edwards,"25,000-49,999",Chennai,Yes,Medium,robert34@example.com
C00590,54,Male,Kelly Frost,"75,000-99,999",Chennai,No,Medium,andreawilson@example.org
C00591,59,Female,Casey Bell,"75,000-99,999",Chennai,No,Medium,medinaamy@example.org
C00592,78,Male,David Archer,"<25,000",Bangalore,No,High,yholmes@example.com
C00593,59,Female,Anthony Gonzalez,"25,000-49,999",Delhi,Yes,Medium,phelpskara@example.com
